8b61bffa51cd73cb928fb555509c121a,0.028350456
3679bcc974d8fbd902c3298ce110ac69,0.024905654
f2c613ef4a233386e25816e0c73a0d0b,0.024422333
83b7e02fe7890d106b04e0850cb98ad3,0.01755531
fe5d0c663ebcaf12e4053589521664c9,0.016837396
bc718d1bb857b116148a8285de07a079,0.01656302
43ba89eb9bd003fee537b2f2ccc3a1c3,0.016410375
6e867c93ad4876cfc161ba726b1d42f8,0.015967758
8e9ca1ccf3f5b0e34182808b00802ce3,0.015699577
57b227978aef93eae09f2909dfa7838e,0.01454003
537d54546d6f0a7dc33ea3d8d71c9655,0.014245516
ba4f417016401a199da7a193d1da8986,0.0140504185
57dea4141af5cd771abf411c119d55e9,0.0133193955
f70809d943424c7336c2d6966db4909c,0.012987
b5759de11c48ed66fdd35a56274032a0,0.012515837
0033ba07ed86619d6a52b96ed493996f,0.012218949
bd5236fb011b527cc9a16b35d9c2728c,0.012022388
684dc5ea06076953582af1ddc2f1536a,0.011278597
3a3d0233543bb4a5d8c5d8660909532a,0.010389716
64f5b16d46e9202f43e8108ac3f7bbb9,0.010137469
dfabe3be1e30211f8b41781ac766074f,0.009486063
e4c36f19849ef71305998c9e2a9cc293,0.009070651
03cbf0af7ffe718ca23f68a2c776c88c,0.008793309
749185ea5ebe806a6f9d83f493fcc5b5,0.008763579
aeb17e417b8076ce7412be4584ba8eb5,0.008750859
495c08a2ef0264ccc9f4dbf805dae7a2,0.008546085
eeb2a0cd22f39456dda8892b2addd143,0.008465717
18b7b82da9c8a48eab2d6cc02a0ea61a,0.008285454
acef2cace17f5f8910b2279894d8aa3c,0.007968006
ed7d47f79f47dc6d56194f4b24acf14c,0.0078902645
50e585f44bd373014e6f3d281fe21e14,0.007888886
5634fb005cd8b6ac771851f3756c89d2,0.007784051
0984229592b0dcf7f5325cb7f9ac0aa8,0.0075322553
4c9524e77ef0c742d8992f872a7d4803,0.00745876
8e5e4fb2734d398abe3e680c8c0eb210,0.0073875105
2594d4c99ff7cdcf21836e888bf9b85c,0.007340655
e5bcb8ebafc95d233d03b3c35bbb5c55,0.007263044
3e17ad974656a0bafecaf8319daf7236,0.0071463804
05663e7413b88420784f9e5b4df2008b,0.0069549787
d2f2618fc9ff75607dacf37dee79a6d1,0.0069000195
ebfdb51a1133aeb8c6ecebd4460b59f5,0.0067209285
2d75eb30aaf371f0eb229df581806358,0.006525814
06a729018eab116b08e5acd9356f3b40,0.0063576903
062456781d8cf476236e9b0d443390fa,0.0061702435
b0b8c626e80cd5c4bc7b3d71dc549e7b,0.006120991
bdd9bbcf5a1841205fef09f8ae97afa1,0.0059491904
0c56f597181e06159060d994df3641b0,0.0056476574
0df43d7af9827be1d9e73905b2e050b5,0.00563319
47b139c23fd36dd477ca5b89bcc86f7b,0.0053983927
ecb1cbf00805062d0dcf5a83f3ab278e,0.0053377687
1c949cdda394b0fabad433132742cd61,0.0053115464
86afa31116a628b7305acca79e555438,0.005305876
25a31d4db7353d73ecc855d5b4a720d8,0.005114075
e549fef9ceeebb54c291fda675c09115,0.0051038153
cbae05140d5325a3fca3f6c43dbd331d,0.005057859
2cb3e4ce42cd936572d9ef7a4050be22,0.004988661
ac1eddd2c66ae18d0afdd1d315684c84,0.0045697875
5736cb3bbd27434fb73299ba6f668cae,0.004561054
6a1c3a644d10d7460d2240e571de6f6f,0.004483864
535a7cd47525b30cd2485a6f45ac2241,0.0044804444
c93635a125a50b3823a35c90d3ba4705,0.004401275
508147260ac3b9b40d2c242365b97882,0.0043817023
558c8cca432023639dacb408863204b4,0.00434497
4825846de7aeda882b01807e136944d4,0.0042881276
33ee3862152758a87884cc18467f20b3,0.0042113764
719dd8fcd3c4186fb44128ccada1b1a5,0.0041318894
41b692c0ca0b318ba5cd542fbb631abe,0.0040151547
3833cc64db8c89bf99613b2813e9d426,0.0038645468
6858f9af794548d5375b7283e96bb5f7,0.0038605896
8ff97d7a01a67f05521615edd7009905,0.0038437876
7f1bb24cc1d47fcc29fc8a137052d776,0.0038427096
ef15528c19faee6dd5daab77e1ce2e74,0.003820266
c5dcadc00a47fc1416a0518f205c0e4c,0.0037470034
3dcde29d8df7b581e7f00630741dcca2,0.0036893033
b6ce37bc8349e4002ed5e4baddbc299d,0.0036388128
fb751d029ad7031e8fcf3bde5cd65d04,0.0036074864
4c0470c25355a8369a08501e765ddae9,0.0036041941
0026c04788883bb6a69f54c50fd91c24,0.0036017355
